division;iteration_key;arousal_zelle;valence_zelle;dichte
KE;1;-0,55;-0,5167;0,0358
KE;1;-0,55;-0,4833;0,0305
KE;1;-0,55;-0,45;0,029
KE;1;-0,55;-0,4167;0,035
KE;1;-0,55;-0,3833;0,0482
KE;1;-0,55;-0,35;0,0619
KE;1;-0,55;-0,3167;0,0676
KE;1;-0,55;-0,2833;0,0605
KE;1;-0,55;-0,25;0,0441
KE;1;-0,55;-0,2167;0,026
KE;1;-0,55;-0,1833;0,0125
KE;1;-0,55;-0,15;0,0048
KE;1;-0,55;-0,1167;0,0015
KE;1;-0,55;-0,0833;0,0004
KE;1;-0,55;-0,05;0,0001
KE;1;-0,55;-0,0167;0,0002
KE;1;-0,55;0,0167;0,0006
KE;1;-0,55;0,05;0,0021
KE;1;-0,55;0,0833;0,0055
KE;1;-0,55;0,1167;0,0118
KE;1;-0,55;0,15;0,0207
KE;1;-0,55;0,1833;0,0298
KE;1;-0,55;0,2167;0,0352
KE;1;-0,55;0,25;0,0342
KE;1;-0,55;0,2833;0,0277
KE;1;-0,55;0,3167;0,0189
KE;1;-0,55;0,35;0,0112
KE;1;-0,55;0,3833;0,0065
KE;1;-0,55;0,4167;0,0047
KE;1;-0,55;0,45;0,0048
KE;1;-0,55;0,4833;0,0056
KE;1;-0,55;0,5167;0,0063
KE;1;-0,55;0,55;0,0068
KE;1;-0,55;0,5833;0,0082
KE;1;-0,55;0,6167;0,0117
KE;1;-0,55;0,65;0,0172
KE;1;-0,55;0,6833;0,0226
KE;1;-0,55;0,7167;0,0248
KE;1;-0,55;0,75;0,0222
KE;1;-0,55;0,7833;0,0162
KE;1;-0,55;0,8167;0,0096
KE;1;-0,55;0,85;0,0046
KE;1;-0,55;0,8833;0,0018
KE;1;-0,55;0,9167;0,0006
KE;1;-0,55;0,95;0,0001
KE;1;-0,5167;-0,85;0,0001
KE;1;-0,5167;-0,8167;0,0006
KE;1;-0,5167;-0,7833;0,0019
KE;1;-0,5167;-0,75;0,005
KE;1;-0,5167;-0,7167;0,0109
KE;1;-0,5167;-0,6833;0,0193
KE;1;-0,5167;-0,65;0,0283
KE;1;-0,5167;-0,6167;0,035
KE;1;-0,5167;-0,5833;0,0371
KE;1;-0,5167;-0,55;0,0345
KE;1;-0,5167;-0,5167;0,0294
KE;1;-0,5167;-0,4833;0,0253
KE;1;-0,5167;-0,45;0,0265
KE;1;-0,5167;-0,4167;0,0361
KE;1;-0,5167;-0,3833;0,0528
KE;1;-0,5167;-0,35;0,0694
KE;1;-0,5167;-0,3167;0,0762
KE;1;-0,5167;-0,2833;0,0684
KE;1;-0,5167;-0,25;0,0499
KE;1;-0,5167;-0,2167;0,0295
KE;1;-0,5167;-0,1833;0,0141
KE;1;-0,5167;-0,15;0,0055
KE;1;-0,5167;-0,1167;0,0017
KE;1;-0,5167;-0,0833;0,0004
KE;1;-0,5167;-0,05;0,0001
KE;1;-0,5167;-0,0167;0,0002
KE;1;-0,5167;0,0167;0,0006
KE;1;-0,5167;0,05;0,0021
KE;1;-0,5167;0,0833;0,0054
KE;1;-0,5167;0,1167;0,0114
KE;1;-0,5167;0,15;0,0197
KE;1;-0,5167;0,1833;0,0278
KE;1;-0,5167;0,2167;0,0321
KE;1;-0,5167;0,25;0,0303
KE;1;-0,5167;0,2833;0,0236
KE;1;-0,5167;0,3167;0,0153
KE;1;-0,5167;0,35;0,0085
KE;1;-0,5167;0,3833;0,0044
KE;1;-0,5167;0,4167;0,0027
KE;1;-0,5167;0,45;0,0024
KE;1;-0,5167;0,4833;0,0028
KE;1;-0,5167;0,5167;0,0032
KE;1;-0,5167;0,55;0,0039
KE;1;-0,5167;0,5833;0,0055
KE;1;-0,5167;0,6167;0,0089
KE;1;-0,5167;0,65;0,0138
KE;1;-0,5167;0,6833;0,0185
KE;1;-0,5167;0,7167;0,0204
KE;1;-0,5167;0,75;0,0183
KE;1;-0,5167;0,7833;0,0133
KE;1;-0,5167;0,8167;0,0079
KE;1;-0,5167;0,85;0,0038
KE;1;-0,5167;0,8833;0,0015
KE;1;-0,5167;0,9167;0,0005
KE;1;-0,5167;0,95;0,0001
KE;1;-0,4833;-0,85;0,0002
KE;1;-0,4833;-0,8167;0,0006
KE;1;-0,4833;-0,7833;0,002
KE;1;-0,4833;-0,75;0,0051
KE;1;-0,4833;-0,7167;0,0109
KE;1;-0,4833;-0,6833;0,0189
KE;1;-0,4833;-0,65;0,0271
KE;1;-0,4833;-0,6167;0,0322
KE;1;-0,4833;-0,5833;0,0324
KE;1;-0,4833;-0,55;0,0284
KE;1;-0,4833;-0,5167;0,023
KE;1;-0,4833;-0,4833;0,02
KE;1;-0,4833;-0,45;0,0234
KE;1;-0,4833;-0,4167;0,0355
KE;1;-0,4833;-0,3833;0,0547
KE;1;-0,4833;-0,35;0,073
KE;1;-0,4833;-0,3167;0,0805
KE;1;-0,4833;-0,2833;0,0723
KE;1;-0,4833;-0,25;0,0527
KE;1;-0,4833;-0,2167;0,0312
KE;1;-0,4833;-0,1833;0,0149
KE;1;-0,4833;-0,15;0,0058
KE;1;-0,4833;-0,1167;0,0018
KE;1;-0,4833;-0,0833;0,0005
KE;1;-0,4833;-0,05;0,0001
KE;1;-0,4833;-0,0167;0,0002
KE;1;-0,4833;0,0167;0,0006
KE;1;-0,4833;0,05;0,0019
KE;1;-0,4833;0,0833;0,0048
KE;1;-0,4833;0,1167;0,0102
KE;1;-0,4833;0,15;0,0176
KE;1;-0,4833;0,1833;0,0246
KE;1;-0,4833;0,2167;0,028
KE;1;-0,4833;0,25;0,0261
KE;1;-0,4833;0,2833;0,02
KE;1;-0,4833;0,3167;0,0128
KE;1;-0,4833;0,35;0,0069
KE;1;-0,4833;0,3833;0,0034
KE;1;-0,4833;0,4167;0,0019
KE;1;-0,4833;0,45;0,0014
KE;1;-0,4833;0,4833;0,0014
KE;1;-0,4833;0,5167;0,0016
KE;1;-0,4833;0,55;0,0021
KE;1;-0,4833;0,5833;0,0035
KE;1;-0,4833;0,6167;0,0061
KE;1;-0,4833;0,65;0,0098
KE;1;-0,4833;0,6833;0,0133
KE;1;-0,4833;0,7167;0,0147
KE;1;-0,4833;0,75;0,0132
KE;1;-0,4833;0,7833;0,0096
KE;1;-0,4833;0,8167;0,0057
KE;1;-0,4833;0,85;0,0027
KE;1;-0,4833;0,8833;0,0011
KE;1;-0,4833;0,9167;0,0003
KE;1;-0,4833;0,95;0,0001
KE;1;-0,45;-0,85;0,0001
KE;1;-0,45;-0,8167;0,0006
KE;1;-0,45;-0,7833;0,0018
KE;1;-0,45;-0,75;0,0047
KE;1;-0,45;-0,7167;0,0099
KE;1;-0,45;-0,6833;0,017
KE;1;-0,45;-0,65;0,0239
KE;1;-0,45;-0,6167;0,0277
KE;1;-0,45;-0,5833;0,0268
KE;1;-0,45;-0,55;0,0223
KE;1;-0,45;-0,5167;0,0172
KE;1;-0,45;-0,4833;0,0152
KE;1;-0,45;-0,45;0,0197
KE;1;-0,45;-0,4167;0,0325
KE;1;-0,45;-0,3833;0,0516
KE;1;-0,45;-0,35;0,0696
KE;1;-0,45;-0,3167;0,077
KE;1;-0,45;-0,2833;0,0693
KE;1;-0,45;-0,25;0,0505
KE;1;-0,45;-0,2167;0,0299
KE;1;-0,45;-0,1833;0,0143
KE;1;-0,45;-0,15;0,0056
KE;1;-0,45;-0,1167;0,0017
KE;1;-0,45;-0,0833;0,0004
KE;1;-0,45;-0,05;0,0001
KE;1;-0,45;-0,0167;0,0001
KE;1;-0,45;0,0167;0,0005
KE;1;-0,45;0,05;0,0015
KE;1;-0,45;0,0833;0,004
KE;1;-0,45;0,1167;0,0084
KE;1;-0,45;0,15;0,0145
KE;1;-0,45;0,1833;0,0204
KE;1;-0,45;0,2167;0,0234
KE;1;-0,45;0,25;0,0221
KE;1;-0,45;0,2833;0,0173
KE;1;-0,45;0,3167;0,0115
KE;1;-0,45;0,35;0,0067
KE;1;-0,45;0,3833;0,0037
KE;1;-0,45;0,4167;0,0021
KE;1;-0,45;0,45;0,0013
KE;1;-0,45;0,4833;0,0009
KE;1;-0,45;0,5167;0,0009
KE;1;-0,45;0,55;0,0011
KE;1;-0,45;0,5833;0,002
KE;1;-0,45;0,6167;0,0038
KE;1;-0,45;0,65;0,0062
KE;1;-0,45;0,6833;0,0084
KE;1;-0,45;0,7167;0,0093
KE;1;-0,45;0,75;0,0084
KE;1;-0,45;0,7833;0,0061
KE;1;-0,45;0,8167;0,0036
KE;1;-0,45;0,85;0,0017
KE;1;-0,45;0,8833;0,0007
KE;1;-0,45;0,9167;0,0002
KE;1;-0,45;0,95;0,0001
KE;1;-0,4167;-0,85;0,0001
KE;1;-0,4167;-0,8167;0,0005
KE;1;-0,4167;-0,7833;0,0015
KE;1;-0,4167;-0,75;0,0038
KE;1;-0,4167;-0,7167;0,008
KE;1;-0,4167;-0,6833;0,0137
KE;1;-0,4167;-0,65;0,019
KE;1;-0,4167;-0,6167;0,0217
KE;1;-0,4167;-0,5833;0,0204
KE;1;-0,4167;-0,55;0,0164
KE;1;-0,4167;-0,5167;0,0122
KE;1;-0,4167;-0,4833;0,011
KE;1;-0,4167;-0,45;0,0154
KE;1;-0,4167;-0,4167;0,027
KE;1;-0,4167;-0,3833;0,0437
KE;1;-0,4167;-0,35;0,0594
KE;1;-0,4167;-0,3167;0,0658
KE;1;-0,4167;-0,2833;0,0592
KE;1;-0,4167;-0,25;0,0432
KE;1;-0,4167;-0,2167;0,0255
KE;1;-0,4167;-0,1833;0,0122
KE;1;-0,4167;-0,15;0,0047
KE;1;-0,4167;-0,1167;0,0015
KE;1;-0,4167;-0,0833;0,0004
KE;1;-0,4167;-0,05;0,0001
KE;1;-0,4167;-0,0167;0,0001
KE;1;-0,4167;0,0167;0,0004
KE;1;-0,4167;0,05;0,0011
KE;1;-0,4167;0,0833;0,003
KE;1;-0,4167;0,1167;0,0065
KE;1;-0,4167;0,15;0,0115
KE;1;-0,4167;0,1833;0,0166
KE;1;-0,4167;0,2167;0,0199
KE;1;-0,4167;0,25;0,0199
KE;1;-0,4167;0,2833;0,0169
KE;1;-0,4167;0,3167;0,0126
KE;1;-0,4167;0,35;0,0086
KE;1;-0,4167;0,3833;0,0056
KE;1;-0,4167;0,4167;0,0036
KE;1;-0,4167;0,45;0,0022
KE;1;-0,4167;0,4833;0,0013
KE;1;-0,4167;0,5167;0,0008
KE;1;-0,4167;0,55;0,0007
KE;1;-0,4167;0,5833;0,0011
KE;1;-0,4167;0,6167;0,0021
KE;1;-0,4167;0,65;0,0034
KE;1;-0,4167;0,6833;0,0047
KE;1;-0,4167;0,7167;0,0052
KE;1;-0,4167;0,75;0,0047
KE;1;-0,4167;0,7833;0,0034
KE;1;-0,4167;0,8167;0,002
KE;1;-0,4167;0,85;0,001
KE;1;-0,4167;0,8833;0,0004
KE;1;-0,4167;0,9167;0,0001
KE;1;-0,3833;-0,85;0,0001
KE;1;-0,3833;-0,8167;0,0003
KE;1;-0,3833;-0,7833;0,0011
KE;1;-0,3833;-0,75;0,0027
KE;1;-0,3833;-0,7167;0,0057
KE;1;-0,3833;-0,6833;0,0098
KE;1;-0,3833;-0,65;0,0135
KE;1;-0,3833;-0,6167;0,0152
KE;1;-0,3833;-0,5833;0,0141
KE;1;-0,3833;-0,55;0,011
KE;1;-0,3833;-0,5167;0,008
KE;1;-0,3833;-0,4833;0,0074
KE;1;-0,3833;-0,45;0,0111
KE;1;-0,3833;-0,4167;0,0201
KE;1;-0,3833;-0,3833;0,033
KE;1;-0,3833;-0,35;0,0449
KE;1;-0,3833;-0,3167;0,0498
KE;1;-0,3833;-0,2833;0,0448
KE;1;-0,3833;-0,25;0,0327
KE;1;-0,3833;-0,2167;0,0193
KE;1;-0,3833;-0,1833;0,0093
KE;1;-0,3833;-0,15;0,0036
KE;1;-0,3833;-0,1167;0,0011
KE;1;-0,3833;-0,0833;0,0003
KE;1;-0,3833;-0,05;0,0001
KE;1;-0,3833;-0,0167;0,0001
KE;1;-0,3833;0,0167;0,0003
KE;1;-0,3833;0,05;0,0008
KE;1;-0,3833;0,0833;0,0023
KE;1;-0,3833;0,1167;0,0052
KE;1;-0,3833;0,15;0,0096
KE;1;-0,3833;0,1833;0,015
KE;1;-0,3833;0,2167;0,0195
KE;1;-0,3833;0,25;0,0216
KE;1;-0,3833;0,2833;0,0206
KE;1;-0,3833;0,3167;0,0174
KE;1;-0,3833;0,35;0,0135
KE;1;-0,3833;0,3833;0,0099
KE;1;-0,3833;0,4167;0,0068
KE;1;-0,3833;0,45;0,0042
KE;1;-0,3833;0,4833;0,0024
KE;1;-0,3833;0,5167;0,0012
KE;1;-0,3833;0,55;0,0007
KE;1;-0,3833;0,5833;0,0007
KE;1;-0,3833;0,6167;0,0011
KE;1;-0,3833;0,65;0,0017
KE;1;-0,3833;0,6833;0,0023
KE;1;-0,3833;0,7167;0,0025
KE;1;-0,3833;0,75;0,0023
KE;1;-0,3833;0,7833;0,0017
KE;1;-0,3833;0,8167;0,001
KE;1;-0,3833;0,85;0,0005
KE;1;-0,3833;0,8833;0,0002
KE;1;-0,3833;0,9167;0,0001
KE;1;-0,35;-0,85;0,0001
KE;1;-0,35;-0,8167;0,0002
KE;1;-0,35;-0,7833;0,0007
KE;1;-0,35;-0,75;0,0017
KE;1;-0,35;-0,7167;0,0036
KE;1;-0,35;-0,6833;0,0061
KE;1;-0,35;-0,65;0,0085
KE;1;-0,35;-0,6167;0,0095
KE;1;-0,35;-0,5833;0,0087
KE;1;-0,35;-0,55;0,0067
KE;1;-0,35;-0,5167;0,0048
KE;1;-0,35;-0,4833;0,0045
KE;1;-0,35;-0,45;0,0072
KE;1;-0,35;-0,4167;0,0133
KE;1;-0,35;-0,3833;0,022
KE;1;-0,35;-0,35;0,03
KE;1;-0,35;-0,3167;0,0333
KE;1;-0,35;-0,2833;0,03
KE;1;-0,35;-0,25;0,0219
KE;1;-0,35;-0,2167;0,0129
KE;1;-0,35;-0,1833;0,0062
KE;1;-0,35;-0,15;0,0024
KE;1;-0,35;-0,1167;0,0008
KE;1;-0,35;-0,0833;0,0002
KE;1;-0,35;-0,0167;0,0001
KE;1;-0,35;0,0167;0,0002
KE;1;-0,35;0,05;0,0007
KE;1;-0,35;0,0833;0,002
KE;1;-0,35;0,1167;0,0048
KE;1;-0,35;0,15;0,0098
KE;1;-0,35;0,1833;0,0166
KE;1;-0,35;0,2167;0,0238
KE;1;-0,35;0,25;0,0288
KE;1;-0,35;0,2833;0,0299
KE;1;-0,35;0,3167;0,0273
KE;1;-0,35;0,35;0,0225
KE;1;-0,35;0,3833;0,0171
KE;1;-0,35;0,4167;0,012
KE;1;-0,35;0,45;0,0077
KE;1;-0,35;0,4833;0,0044
KE;1;-0,35;0,5167;0,0023
KE;1;-0,35;0,55;0,0011
KE;1;-0,35;0,5833;0,0007
KE;1;-0,35;0,6167;0,0006
KE;1;-0,35;0,65;0,0008
KE;1;-0,35;0,6833;0,001
KE;1;-0,35;0,7167;0,0011
KE;1;-0,35;0,75;0,001
KE;1;-0,35;0,7833;0,0007
KE;1;-0,35;0,8167;0,0004
KE;1;-0,35;0,85;0,0002
KE;1;-0,35;0,8833;0,0001
KE;1;-0,3167;-0,8167;0,0001
KE;1;-0,3167;-0,7833;0,0004
KE;1;-0,3167;-0,75;0,001
KE;1;-0,3167;-0,7167;0,002
KE;1;-0,3167;-0,6833;0,0034
KE;1;-0,3167;-0,65;0,0047
KE;1;-0,3167;-0,6167;0,0052
KE;1;-0,3167;-0,5833;0,0048
KE;1;-0,3167;-0,55;0,0037
KE;1;-0,3167;-0,5167;0,0026
KE;1;-0,3167;-0,4833;0,0026
KE;1;-0,3167;-0,45;0,0042
KE;1;-0,3167;-0,4167;0,0079
KE;1;-0,3167;-0,3833;0,0131
KE;1;-0,3167;-0,35;0,0178
KE;1;-0,3167;-0,3167;0,0197
KE;1;-0,3167;-0,2833;0,0177
KE;1;-0,3167;-0,25;0,0129
KE;1;-0,3167;-0,2167;0,0076
KE;1;-0,3167;-0,1833;0,0037
KE;1;-0,3167;-0,15;0,0014
KE;1;-0,3167;-0,1167;0,0004
KE;1;-0,3167;-0,0833;0,0001
KE;1;-0,3167;0,0167;0,0002
KE;1;-0,3167;0,05;0,0007
KE;1;-0,3167;0,0833;0,0021
KE;1;-0,3167;0,1167;0,0055
KE;1;-0,3167;0,15;0,0119
KE;1;-0,3167;0,1833;0,0216
KE;1;-0,3167;0,2167;0,0326
KE;1;-0,3167;0,25;0,0413
KE;1;-0,3167;0,2833;0,0446
KE;1;-0,3167;0,3167;0,0419
KE;1;-0,3167;0,35;0,0352
KE;1;-0,3167;0,3833;0,0271
KE;1;-0,3167;0,4167;0,0192
KE;1;-0,3167;0,45;0,0124
KE;1;-0,3167;0,4833;0,0073
KE;1;-0,3167;0,5167;0,004
KE;1;-0,3167;0,55;0,0021
KE;1;-0,3167;0,5833;0,0011
KE;1;-0,3167;0,6167;0,0007
KE;1;-0,3167;0,65;0,0005
KE;1;-0,3167;0,6833;0,0004
KE;1;-0,3167;0,7167;0,0004
KE;1;-0,3167;0,75;0,0004
KE;1;-0,3167;0,7833;0,0003
KE;1;-0,3167;0,8167;0,0002
KE;1;-0,3167;0,85;0,0001
KE;1;-0,2833;-0,8167;0,0001
KE;1;-0,2833;-0,7833;0,0002
KE;1;-0,2833;-0,75;0,0005
KE;1;-0,2833;-0,7167;0,001
KE;1;-0,2833;-0,6833;0,0017
KE;1;-0,2833;-0,65;0,0023
KE;1;-0,2833;-0,6167;0,0025
KE;1;-0,2833;-0,5833;0,0023
KE;1;-0,2833;-0,55;0,0018
KE;1;-0,2833;-0,5167;0,0013
KE;1;-0,2833;-0,4833;0,0014
KE;1;-0,2833;-0,45;0,0024
KE;1;-0,2833;-0,4167;0,0044
KE;1;-0,2833;-0,3833;0,0072
KE;1;-0,2833;-0,35;0,0096
KE;1;-0,2833;-0,3167;0,0105
KE;1;-0,2833;-0,2833;0,0094
KE;1;-0,2833;-0,25;0,0068
KE;1;-0,2833;-0,2167;0,004
KE;1;-0,2833;-0,1833;0,0019
KE;1;-0,2833;-0,15;0,0007
KE;1;-0,2833;-0,1167;0,0002
KE;1;-0,2833;-0,0833;0,0001
KE;1;-0,2833;0,0167;0,0002
KE;1;-0,2833;0,05;0,0007
KE;1;-0,2833;0,0833;0,0025
KE;1;-0,2833;0,1167;0,0068
KE;1;-0,2833;0,15;0,0153
KE;1;-0,2833;0,1833;0,0284
KE;1;-0,2833;0,2167;0,0439
KE;1;-0,2833;0,25;0,0567
KE;1;-0,2833;0,2833;0,062
KE;1;-0,2833;0,3167;0,0587
KE;1;-0,2833;0,35;0,0495
KE;1;-0,2833;0,3833;0,0382
KE;1;-0,2833;0,4167;0,0273
KE;1;-0,2833;0,45;0,018
KE;1;-0,2833;0,4833;0,0111
KE;1;-0,2833;0,5167;0,0065
KE;1;-0,2833;0,55;0,0038
KE;1;-0,2833;0,5833;0,0022
KE;1;-0,2833;0,6167;0,0012
KE;1;-0,2833;0,65;0,0006
KE;1;-0,2833;0,6833;0,0003
KE;1;-0,2833;0,7167;0,0002
KE;1;-0,2833;0,75;0,0001
KE;1;-0,2833;0,7833;0,0001
KE;1;-0,2833;0,8167;0,0001
KE;1;-0,25;-0,7833;0,0001
KE;1;-0,25;-0,75;0,0002
KE;1;-0,25;-0,7167;0,0004
KE;1;-0,25;-0,6833;0,0007
KE;1;-0,25;-0,65;0,001
KE;1;-0,25;-0,6167;0,0011
KE;1;-0,25;-0,5833;0,001
KE;1;-0,25;-0,55;0,0008
KE;1;-0,25;-0,5167;0,0007
KE;1;-0,25;-0,4833;0,001
KE;1;-0,25;-0,45;0,0017
KE;1;-0,25;-0,4167;0,0028
KE;1;-0,25;-0,3833;0,0042
KE;1;-0,25;-0,35;0,0052
KE;1;-0,25;-0,3167;0,0054
KE;1;-0,25;-0,2833;0,0047
KE;1;-0,25;-0,25;0,0033
KE;1;-0,25;-0,2167;0,0019
KE;1;-0,25;-0,1833;0,0009
KE;1;-0,25;-0,15;0,0003
KE;1;-0,25;-0,1167;0,0001
KE;1;-0,25;0,0167;0,0002
KE;1;-0,25;0,05;0,0009
KE;1;-0,25;0,0833;0,0029
KE;1;-0,25;0,1167;0,0081
KE;1;-0,25;0,15;0,0185
KE;1;-0,25;0,1833;0,0349
KE;1;-0,25;0,2167;0,0543
KE;1;-0,25;0,25;0,0705
KE;1;-0,25;0,2833;0,0774
KE;1;-0,25;0,3167;0,0734
KE;1;-0,25;0,35;0,0619
KE;1;-0,25;0,3833;0,0478
KE;1;-0,25;0,4167;0,0344
KE;1;-0,25;0,45;0,0234
KE;1;-0,25;0,4833;0,0154
KE;1;-0,25;0,5167;0,0101
KE;1;-0,25;0,55;0,0065
KE;1;-0,25;0,5833;0,004
KE;1;-0,25;0,6167;0,0022
KE;1;-0,25;0,65;0,001
KE;1;-0,25;0,6833;0,0004
KE;1;-0,25;0,7167;0,0002
KE;1;-0,25;0,75;0,0001
KE;1;-0,2167;-0,75;0,0001
KE;1;-0,2167;-0,7167;0,0002
KE;1;-0,2167;-0,6833;0,0003
KE;1;-0,2167;-0,65;0,0004
KE;1;-0,2167;-0,6167;0,0004
KE;1;-0,2167;-0,5833;0,0004
KE;1;-0,2167;-0,55;0,0005
KE;1;-0,2167;-0,5167;0,0007
KE;1;-0,2167;-0,4833;0,0012
KE;1;-0,2167;-0,45;0,002
KE;1;-0,2167;-0,4167;0,003
KE;1;-0,2167;-0,3833;0,0038
KE;1;-0,2167;-0,35;0,004
KE;1;-0,2167;-0,3167;0,0036
KE;1;-0,2167;-0,2833;0,0027
KE;1;-0,2167;-0,25;0,0017
KE;1;-0,2167;-0,2167;0,0009
KE;1;-0,2167;-0,1833;0,0004
KE;1;-0,2167;-0,15;0,0002
KE;1;-0,2167;0,0167;0,0002
KE;1;-0,2167;0,05;0,0009
KE;1;-0,2167;0,0833;0,0032
KE;1;-0,2167;0,1167;0,0089
KE;1;-0,2167;0,15;0,0204
KE;1;-0,2167;0,1833;0,0385
KE;1;-0,2167;0,2167;0,0602
KE;1;-0,2167;0,25;0,0784
KE;1;-0,2167;0,2833;0,086
KE;1;-0,2167;0,3167;0,0815
KE;1;-0,2167;0,35;0,0685
KE;1;-0,2167;0,3833;0,053
KE;1;-0,2167;0,4167;0,0388
KE;1;-0,2167;0,45;0,0277
KE;1;-0,2167;0,4833;0,0199
KE;1;-0,2167;0,5167;0,0145
KE;1;-0,2167;0,55;0,0103
KE;1;-0,2167;0,5833;0,0067
KE;1;-0,2167;0,6167;0,0038
KE;1;-0,2167;0,65;0,0018
KE;1;-0,2167;0,6833;0,0007
KE;1;-0,2167;0,7167;0,0002
KE;1;-0,2167;0,75;0,0001
KE;1;-0,1833;-0,7167;0,0001
KE;1;-0,1833;-0,6833;0,0001
KE;1;-0,1833;-0,65;0,0001
KE;1;-0,1833;-0,6167;0,0002
KE;1;-0,1833;-0,5833;0,0002
KE;1;-0,1833;-0,55;0,0005
KE;1;-0,1833;-0,5167;0,001
KE;1;-0,1833;-0,4833;0,0021
KE;1;-0,1833;-0,45;0,0035
KE;1;-0,1833;-0,4167;0,0049
KE;1;-0,1833;-0,3833;0,0056
KE;1;-0,1833;-0,35;0,0053
KE;1;-0,1833;-0,3167;0,0041
KE;1;-0,1833;-0,2833;0,0026
KE;1;-0,1833;-0,25;0,0014
KE;1;-0,1833;-0,2167;0,0006
KE;1;-0,1833;-0,1833;0,0002
KE;1;-0,1833;-0,15;0,0001
KE;1;-0,1833;0,0167;0,0002
KE;1;-0,1833;0,05;0,0009
KE;1;-0,1833;0,0833;0,0031
KE;1;-0,1833;0,1167;0,0088
KE;1;-0,1833;0,15;0,0202
KE;1;-0,1833;0,1833;0,0383
KE;1;-0,1833;0,2167;0,0598
KE;1;-0,1833;0,25;0,0778
KE;1;-0,1833;0,2833;0,0852
KE;1;-0,1833;0,3167;0,0803
KE;1;-0,1833;0,35;0,0673
KE;1;-0,1833;0,3833;0,0523
KE;1;-0,1833;0,4167;0,0393
KE;1;-0,1833;0,45;0,0301
KE;1;-0,1833;0,4833;0,0241
KE;1;-0,1833;0,5167;0,0196
KE;1;-0,1833;0,55;0,015
KE;1;-0,1833;0,5833;0,0102
KE;1;-0,1833;0,6167;0,0058
KE;1;-0,1833;0,65;0,0028
KE;1;-0,1833;0,6833;0,0011
KE;1;-0,1833;0,7167;0,0003
KE;1;-0,1833;0,75;0,0001
KE;1;-0,15;-0,6167;0,0001
KE;1;-0,15;-0,5833;0,0002
KE;1;-0,15;-0,55;0,0007
KE;1;-0,15;-0,5167;0,0017
KE;1;-0,15;-0,4833;0,0036
KE;1;-0,15;-0,45;0,0061
KE;1;-0,15;-0,4167;0,0085
KE;1;-0,15;-0,3833;0,0094
KE;1;-0,15;-0,35;0,0086
KE;1;-0,15;-0,3167;0,0063
KE;1;-0,15;-0,2833;0,0038
KE;1;-0,15;-0,25;0,0019
KE;1;-0,15;-0,2167;0,0008
KE;1;-0,15;-0,1833;0,0003
KE;1;-0,15;-0,15;0,0001
KE;1;-0,15;0,0167;0,0002
KE;1;-0,15;0,05;0,0008
KE;1;-0,15;0,0833;0,0029
KE;1;-0,15;0,1167;0,008
KE;1;-0,15;0,15;0,0184
KE;1;-0,15;0,1833;0,0347
KE;1;-0,15;0,2167;0,0539
KE;1;-0,15;0,25;0,0698
KE;1;-0,15;0,2833;0,0759
KE;1;-0,15;0,3167;0,071
KE;1;-0,15;0,35;0,0592
KE;1;-0,15;0,3833;0,0463
KE;1;-0,15;0,4167;0,0364
KE;1;-0,15;0,45;0,0305
KE;1;-0,15;0,4833;0,0273
KE;1;-0,15;0,5167;0,0244
KE;1;-0,15;0,55;0,0198
KE;1;-0,15;0,5833;0,0138
KE;1;-0,15;0,6167;0,008
KE;1;-0,15;0,65;0,0038
KE;1;-0,15;0,6833;0,0015
KE;1;-0,15;0,7167;0,0005
KE;1;-0,15;0,75;0,0001
KE;1;-0,1167;-0,6167;0,0001
KE;1;-0,1167;-0,5833;0,0003
KE;1;-0,1167;-0,55;0,0011
KE;1;-0,1167;-0,5167;0,0027
KE;1;-0,1167;-0,4833;0,0057
KE;1;-0,1167;-0,45;0,0096
KE;1;-0,1167;-0,4167;0,0132
KE;1;-0,1167;-0,3833;0,0147
KE;1;-0,1167;-0,35;0,0132
KE;1;-0,1167;-0,3167;0,0097
KE;1;-0,1167;-0,2833;0,0057
KE;1;-0,1167;-0,25;0,0028
KE;1;-0,1167;-0,2167;0,0011
KE;1;-0,1167;-0,1833;0,0003
KE;1;-0,1167;-0,15;0,0001
KE;1;-0,1167;0,0167;0,0002
KE;1;-0,1167;0,05;0,0007
KE;1;-0,1167;0,0833;0,0025
KE;1;-0,1167;0,1167;0,007
KE;1;-0,1167;0,15;0,0159
KE;1;-0,1167;0,1833;0,0296
KE;1;-0,1167;0,2167;0,0456
KE;1;-0,1167;0,25;0,0582
KE;1;-0,1167;0,2833;0,0624
KE;1;-0,1167;0,3167;0,0574
KE;1;-0,1167;0,35;0,0472
KE;1;-0,1167;0,3833;0,0373
KE;1;-0,1167;0,4167;0,0311
KE;1;-0,1167;0,45;0,029
KE;1;-0,1167;0,4833;0,0289
KE;1;-0,1167;0,5167;0,0277
KE;1;-0,1167;0,55;0,0234
KE;1;-0,1167;0,5833;0,0166
KE;1;-0,1167;0,6167;0,0097
KE;1;-0,1167;0,65;0,0046
KE;1;-0,1167;0,6833;0,0018
KE;1;-0,1167;0,7167;0,0006
KE;1;-0,1167;0,75;0,0001
KE;1;-0,0833;-0,6167;0,0001
KE;1;-0,0833;-0,5833;0,0005
KE;1;-0,0833;-0,55;0,0015
KE;1;-0,0833;-0,5167;0,0038
KE;1;-0,0833;-0,4833;0,0079
