id;bereich_key;iteration_key;start;ende;duration_minutes;has_comment;freitext_kommentar;word_count;valence;valence_rank;arousal;arousal_raw;corner;topic_key;arousal_llm_rejected;n_no_judgement;answer_std;flag_speeder;flag_straightliner;quality_flag;teamarbeit_score;kultur_score;fuehrung_score;strategie_score;arbeitsgestaltung_score;entwicklung_score;wertschoepfung_score;engagement_score;overall_score;group_small;valence_jitter;valence_bin;arousal_bin
61;9;3;2024-09-08 01:04:00;2024-09-08 01:15:06;11,1;1;Die Zusammenarbeit im Team ist bei uns so wie in einem gut eingespielten Orchester. Jeder weiß mehr oder weniger, was er tut, und zusammen stimmen wir eine passable Melodie an. Manchmal gibt es auch Missklänge, weil nicht jeder im gleichen Takt spielt oder die Partitur nicht ganz stimmt. Aber das gehört nun mal zum Musikmachen dazu. Im Großen und Ganzen klingt es aber harmonisch genug, um den Chefapplaus zu verdienen.;70,0;0,35;0,3844000000000001;0,5824;3,198647058823529;High Valence/High Arousal;-1,0;5,607282102622938;0;0,7627325916002987;False;False;False;4,833333333333333;3,1666666666666665;4,5;3,5;4,25;4,428571428571429;4,0;4,0;4,055555555555555;0;0,35842014808952355;0,3;0,5
62;11;10;2025-09-08 00:39:00;2025-09-08 00:43:24;4,4;1;Ich schätze die klaren Entscheidungswege und die Verantwortung, die mir übertragen wird.;12,0;0,5;0,6192;-0,8688;2,4354999999999998;High Valence/Low Arousal;12,0;4,054596479536209;0;1,355167143721166;False;False;False;3,0;2,6666666666666665;3,0;4,333333333333333;3,125;2,857142857142857;3,0;4,4;3,2222222222222223;0;0,49855481030715665;0,4;-0,9
63;10;8;2025-04-17 01:51:00;2025-04-17 01:54:18;3,3;1;Ich finde die Kommunikation innerhalb des Teams sehr unzureichend. Oftmals werden Entscheidungen ohne Abstimmung getroffen und ich erfahre erst im Nachhinein davon. Das führt häufig zu Doppelarbeit oder auch dazu, dass wichtige Aufgaben nicht rechtzeitig erledigt werden. Ich habe das Gefühl, dass meine Arbeit und mein Input als unwichtig angesehen werden.;51,0;-0,6;-0,8952;-0,256;2,784294117647059;Low Valence/Low Arousal;16,0;6,871531413954895;0;1,5094623512354801;False;False;False;4,166666666666667;2,5;2,25;4,166666666666667;3,875;4,285714285714286;2,5555555555555554;1,4;3,2037037037037037;0;-0,5967381946759406;-0,6;-0,3
64;6;12;2025-10-21 04:55:00;2025-10-21 04:58:54;3,9;0;;;;;;;;;;0;1,0066168230124948;False;False;False;3,6666666666666665;3,6666666666666665;2,75;3,8333333333333335;2,625;3,5714285714285716;2,5555555555555554;2,0;3,074074074074074;0;;;
65;1;10;2025-09-10 06:19:00;2025-09-10 06:25:06;6,1;1;Ich finde es schade, dass Fehler hier nicht als Chance betrachtet werden. Stattdessen wird oft versucht, sie zu vertuschen oder dem anderen anzulasten. Es gibt kein offenes Feedback-Kultur und keine Möglichkeit, daraus zu lernen.;34,0;-0,6;-0,8952;0,5591999999999999;3,1843333333333335;Low Valence/High Arousal;5,0;6,062191958311722;0;0,8106988987302968;False;False;False;3,0;1,5;1,75;2,3333333333333335;1,25;1,5714285714285714;1,6666666666666667;1,0;1,7222222222222223;0;-0,5932640839999704;-0,6;0,5
66;3;10;2025-09-03 02:55:00;2025-09-03 03:04:00;9,0;0;;;;;;;;;;0;0,5472119793867333;False;False;False;4,833333333333333;4,333333333333333;4,75;4,5;4,875;5,0;4,777777777777778;5,0;4,7592592592592595;0;;;
67;1;3;2024-09-18 09:18:00;2024-09-18 09:21:18;3,3;1;Ich bin sehr zufrieden mit der Arbeitsausstattung in unserem Unternehmen. Unser Chef hat uns letztes Jahr neue Bildschirme Spendiert und das hat meine Arbeit am Computer deutlich erleichtert.;28,0;0,5;0,6192;-0,34319999999999995;2,7417000000000002;High Valence/Low Arousal;2,0;4,105067337385565;0;0,8009428406336272;False;False;False;3,3333333333333335;4,666666666666667;4,25;4,0;3,5;4,428571428571429;3,2222222222222223;2,4;3,6666666666666665;0;0,5029603580372707;0,5;-0,4
68;5;2;2024-04-08 08:25:00;2024-04-08 08:31:42;6,7;0;;;;;;;;;;0;0,8831048713694641;False;False;False;4,166666666666667;3,8333333333333335;4,25;2,1666666666666665;3,625;3,4285714285714284;3,5555555555555554;3,6;3,5555555555555554;0;;;
69;5;9;2025-05-25 10:32:00;2025-05-25 10:37:24;5,4;0;;;;;;;;;;0;1,3181790798873614;False;False;False;4,166666666666667;3,8333333333333335;3,0;2,6666666666666665;3,875;4,714285714285714;3,6666666666666665;5,0;3,8703703703703702;0;;;
70;5;9;2025-05-21 10:15:00;2025-05-21 10:30:06;15,1;1;Ich schätze die offene Kommunikation meiner Führungskraft sehr, da sie immer ein offenes Ohr für meine Fragen und Anliegen hat. Allerdings finde ich es manchmal schwierig, ihre Botschaften zu verstehen, da sie sehr schnell spricht und manchmal auch unklar formuliert. Eine klarere und langsamere Art der Kommunikation würde mir helfen, die wichtigen Informationen besser aufzunehmen und umzusetzen.;57,0;0,25;0,18199999999999994;-0,7984;2,4950909090909095;High Valence/Low Arousal;10,0;4,564462505061405;0;1,0843206273612223;False;False;False;2,5;2,1666666666666665;3,0;3,6666666666666665;3,5;3,4285714285714284;4,111111111111111;3,8;3,3518518518518516;0;0,24683586946161812;0,2;-0,8
71;9;12;2025-10-18 02:50:00;2025-10-18 02:54:24;4,4;1;Die Arbeitsmenge hat in den letzten Monaten stark zugenommen. Auch die Termindruck ist sehr hoch, was zu einer hohen Belastung für mich führt. Es sollte dringend über eine bessere Arbeitsteilung und mehr personelle Ressourcen nachgedacht werden, um die Arbeitsbelastung für alle Mitarbeiter zu reduzieren und die Qualität der Arbeit aufrechtzuerhalten. Dazu sollten auch klare Prioritäten gesetzt werden, damit wir uns besser auf die wichtigsten Aufgaben konzentrieren können. Eine regelmäßige Evaluation des Arbeitsaufkommens wäre ebenfalls sinnvoll, um sicherzustellen, dass es angemessen für unsere Kapazitäten ist.;84,0;-0,3;-0,21120000000000005;-0,6048;2,6275000000000004;Low Valence/Low Arousal;4,0;6,815392158529496;0;0,8941146181471069;False;False;False;3,3333333333333335;2,6666666666666665;3,75;2,0;2,875;3,0;2,6666666666666665;1,6;2,740740740740741;0;-0,3142707663590235;-0,4;-0,7
72;10;13;2026-03-12 02:33:00;2026-03-12 02:56:36;23,6;1;Ich erlebe die Kommunikation meiner Führungskraft als gemischt. Einerseits gibt es klare Anweisungen und regelmäßige Feedback-Gespräche, was die Arbeit erleichtert. Andererseits kann die Kommunikation manchmal unklar sein und ich hätte mir mehr Transparenz gewünscht. Es gibt aber auch Raum für Verbesserungen.;41,0;0,25;0,18199999999999994;-0,8280000000000001;2,472533333333333;High Valence/Low Arousal;10,0;4,15578814624752;0;0,9664172308847475;False;False;False;4,833333333333333;4,333333333333333;3,25;4,333333333333333;4,625;3,857142857142857;4,666666666666667;3,2;4,166666666666667;0;0,2454264321862318;0,2;-0,9
73;3;1;2024-03-12 10:58:00;2024-03-12 11:06:12;8,2;1;Ich habe kein Arbeitsplatzangebot erhalten. Der Bürostuhl ist unbequem und es gibt keine Möglichkeit, ihn anzupassen. Meine Ausrüstung besteht aus einem alten Computer ohne Monitor, weshalb ich meine Arbeit auf dem Laptop erledigen muss. Das führt zu Rückenschmerzen und Augenproblemen. Es gibt auch keine Möglichkeit, meine Arbeitsumgebung aufzulockern, da mir kein Budget für Pflanzen oder andere Deko-Artikel zur Verfügung gestellt wird.;61,0;-0,6;-0,8952;-0,696;2,575083333333333;Low Valence/Low Arousal;2,0;4,859396640839154;0;0,7287641146974236;False;False;False;3,0;2,3333333333333335;2,75;3,0;2,875;3,5714285714285716;3,0;1,8;2,814814814814815;0;-0,5823298463365917;-0,6;-0,7
74;5;11;2025-09-29 04:51:00;2025-09-29 04:58:36;7,6;1;Ich finde es sehr gut, dass man uns regelmäßig Feedback gibt und sich um unsere Arbeitsbedingungen bemüht. Allerdings ist die Arbeitsmenge in den letzten Monaten deutlich gestiegen und der Termindruck hat zugenommen. Ich merke manchmal, dass ich mich verkrampfe und Fehler mache, wenn ich zu schnell arbeiten muss. Es wäre schön, wenn man uns mehr Zeit geben würde, um unsere Arbeit gut zu machen.;64,0;-0,3;-0,21120000000000005;0,08479999999999999;2,9292142857142855;Low Valence/High Arousal;4,0;5,922826110900445;0;0,7841903960255624;False;False;False;2,8333333333333335;2,3333333333333335;2,0;2,3333333333333335;2,5;3,5714285714285716;2,6666666666666665;2,6;2,6296296296296298;0;-0,31330302570673296;-0,4;0,0
75;12;14;2026-03-30 00:45:00;2026-03-30 00:52:48;7,8;1;Ich finde die Arbeitsmenge und der Termindruck sind gut verkraftbar. Zum Beispiel hat uns letzte Woche der Chef geholfen, als ein wichtiger Kundenauftrag schneller als erwartet hereinkam.;27,0;0,3;0,3460000000000001;-0,05520000000000003;2,8656666666666673;High Valence/Low Arousal;4,0;3,7378510829138434;0;1,1271380800826165;False;False;False;4,333333333333333;3,8333333333333335;3,75;3,1666666666666665;4,5;4,571428571428571;3,111111111111111;2,6;3,7777777777777777;0;0,2779151370844533;0,2;-0,1
76;12;2;2024-03-28 01:41:00;2024-03-28 01:44:24;3,4;1;Der Informationsfluss innerhalb unseres Unternehmens könnte besser sein. Es gibt zwar regelmäßig Meetings und E-Mail-Updates, jedoch sind diese oft unklar oder unzureichend. Auf der anderen Seite gibt es kein offensichtliches Misstrauen oder Geheimniskrämerei unter den Mitarbeitern, was eine gute Grundlage für bessere Kommunikation darstellt.;44,0;-0,3;-0,21120000000000005;-0,25760000000000005;2,783839285714286;Low Valence/Low Arousal;0,0;4,566643747912846;2;0,8828430011649196;False;False;False;4,666666666666667;3,0;3,5;4,2;4,571428571428571;3,857142857142857;3,0;3,4;3,75;0;-0,31093080539890017;-0,4;-0,3
77;1;5;2024-11-03 08:01:00;2024-11-03 08:11:18;10,3;1;Ich finde es schade, dass Fehler nicht als Chancen für Verbesserung betrachtet werden. Stattdessen wird in meinem Unternehmen oft Stillschweigen darum gemacht und die Betroffenen fühlen sich allein gelassen. Es gibt kein offenes Feedback-System oder Support vonseiten der Vorgesetzten.;39,0;-0,6;-0,8952;-0,11439999999999995;2,8409375;Low Valence/Low Arousal;5,0;6,003575783983702;0;1,0628403594282771;False;False;False;3,5;3,6666666666666665;4,0;4,0;3,0;2,857142857142857;2,888888888888889;3,0;3,240740740740741;0;-0,6103203121116658;-0,7;-0,2
78;12;1;2024-03-12 04:51:00;2024-03-12 04:54:48;3,8;0;;;;;;;;;;0;0,9248491292906565;False;False;False;3,8333333333333335;3,1666666666666665;3,5;2,5;4,25;4,714285714285714;3,888888888888889;2,0;3,5555555555555554;0;;;
79;11;14;2026-03-23 01:49:00;2026-03-23 01:55:54;6,9;1;Ich bin froh über die Möglichkeit des mobilen Arbeitens. Im Homeoffice kann ich besser konzentrieren und habe mehr Flexibilität bei der Einteilung meiner Arbeitszeiten. Allerdings vermisse ich sometimes das direkte Feedback und die Diskussion mit meinen Kollegen im Büro.;39,0;0,3;0,3460000000000001;-0,8216;2,4755333333333334;High Valence/Low Arousal;3,0;5,675222844757995;0;0,9871643030852635;False;False;False;4,0;3,1666666666666665;3,5;3,0;4,25;3,4285714285714284;3,888888888888889;4,4;3,685185185185185;0;0,3028516076170639;0,3;-0,9
80;12;5;2024-11-02 06:34:00;2024-11-02 06:39:36;5,6;0;;;;;;;;;;0;0,608867618107708;False;False;False;4,0;3,3333333333333335;3,25;3,0;3,25;3,857142857142857;3,0;3,2;3,314814814814815;0;;;
81;4;2;2024-04-11 11:10:00;2024-04-11 11:21:36;11,6;1;Unsere neuen ergonomischen Bürostühle haben meinen Arbeitsalltag deutlich verbessert. Ich fühle michwell und kann meine Arbeit konzentrierter erledigen.;18,0;0,5;0,6192;-0,8984;2,3846666666666665;High Valence/Low Arousal;2,0;6,189993637413856;0;0,4688031358190117;False;False;False;5,0;4,833333333333333;4,25;4,666666666666667;5,0;4,571428571428571;4,777777777777778;4,2;4,685185185185185;0;0,5082156770163694;0,5;-0,9
82;3;1;2024-03-14 08:04:00;2024-03-14 08:21:18;17,3;1;Ich schätze die Flexibilität beim mobilen Arbeiten.;7,0;0,5;0,6192;-0,8311999999999999;2,470333333333333;High Valence/Low Arousal;3,0;3,0111771453787997;0;0,7164338269315373;False;False;False;4,0;3,0;3,5;3,5;4,125;3,857142857142857;3,2222222222222223;3,8;3,574074074074074;0;0,49531934307200354;0,4;-0,9
83;9;3;2024-09-22 07:45:00;2024-09-22 08:00:54;15,9;0;;;;;;;;;;0;0,8576127626114192;False;False;False;2,0;2,3333333333333335;1,5;2,0;2,125;1,2857142857142858;2,5555555555555554;1,8;1,9814814814814814;0;;;
84;3;4;2024-09-30 07:35:00;2024-09-30 07:46:54;11,9;0;;;;;;;;;;0;0,6039700938074968;False;False;False;4,333333333333333;3,8333333333333335;3,5;4,5;3,625;4,857142857142857;4,222222222222222;4,0;4,111111111111111;0;;;
85;5;8;2025-05-03 08:30:00;2025-05-03 08:41:42;11,7;0;;;;;;;;;;0;1,1271380800826165;False;False;False;3,8333333333333335;3,1666666666666665;4,75;3,5;2,875;3,857142857142857;3,4444444444444446;3,4;3,4444444444444446;0;;;
86;3;14;2026-04-04 06:09:00;2026-04-04 06:24:00;15,0;1;Ich habe ständig das Gefühl, dass die Prozesse und Werkzeuge, mit denen ich arbeiten muss, nicht wirklich auf meine tatsächliche Arbeit abgestimmt sind. Es ist ein ständiger Kampf gegen die Bürokratie.;31,0;-0,5;-0,7524;0,6728000000000001;3,2578999999999994;Low Valence/High Arousal;4,0;5,948932577009252;0;0,9303110696070446;False;False;False;2,6666666666666665;2,3333333333333335;1,75;1,5;3,625;2,2857142857142856;2,111111111111111;1,2;2,240740740740741;0;-0,5204976069612179;-0,6;0,6
87;9;3;2024-09-22 06:58:00;2024-09-22 07:07:30;9,5;0;;;;;;;;;;0;0,8020327075694488;False;False;False;4,166666666666667;3,6666666666666665;4,25;4,833333333333333;4,75;4,571428571428571;3,5555555555555554;3,0;4,12962962962963;0;;;
88;12;7;2025-03-30 08:08:00;2025-03-30 08:15:36;7,6;1;Ich schätze die Möglichkeit, meine Ideen einzubringen und unterstützt zu werden. Die Kommunikation innerhalb des Teams ist hervorragend und ich fühle mich sehr gut integriert.;25,0;0,5;0,6192;0,4776;3,1277;High Valence/High Arousal;22,0;6,940249468463124;0;1,0031397251510383;False;False;False;3,5;3,8333333333333335;3,5;4,666666666666667;4,375;3,5714285714285716;4,555555555555555;1,6;3,7777777777777777;0;0,49809386151256935;0,4;0,4
89;2;9;2025-05-16 10:57:00;2025-05-16 11:24:06;27,1;1;Ich bin oft mit einer zu hohen Arbeitsmenge konfrontiert und unter hohem Termindruck. Das führt bei mir regelmäßig zu Stress und Überarbeitung. Ich habe das Gefühl, dass meine Arbeit nicht ausreichend wertgeschätzt wird. Es wäre wünschenswert, wenn mehr Mitarbeiter für ähnliche Aufgaben eingeteilt würden oder die Arbeitsmenge realistischer eingeteilt würde. Auch klare Zielvorgaben und regelmäßige Feedback-Gespräche könnten helfen, den Druck zu reduzieren und die Motivation zu erhöhen.;67,0;-0,4;-0,55;-0,10799999999999998;2,844148148148148;Low Valence/Low Arousal;4,0;5,813333382259484;0;0,8072435866861885;False;False;False;2,5;2,5;2,5;1,5;2,125;2,2857142857142856;2,111111111111111;1,0;2,0925925925925926;0;-0,4169364110483199;-0,5;-0,2
90;9;3;2024-09-02 03:10:00;2024-09-02 03:31:48;21,8;0;;;;;;;;;;0;0,9400254245190065;False;False;False;4,166666666666667;3,8333333333333335;4,5;4,333333333333333;5,0;4,428571428571429;4,555555555555555;4,6;4,388888888888889;0;;;
91;5;8;2025-04-14 06:10:00;2025-04-14 06:23:18;13,3;0;;;;;;;;;;0;0,8453018928211319;False;False;False;2,5;2,1666666666666665;2,25;3,6666666666666665;2,5;2,5714285714285716;1,4444444444444444;1,6;2,240740740740741;0;;;
92;2;6;2025-03-18 00:55:00;2025-03-18 01:03:54;8,9;1;Ein bisschen weniger wäre schön.;5,0;-0,3;-0,21120000000000005;0,9816;4,001;Low Valence/High Arousal;4,0;2,710994703686927;0;1,279986242064427;False;False;False;3,6666666666666665;3,3333333333333335;2,5;2,5;4,0;2,857142857142857;2,888888888888889;4,6;3,2777777777777777;0;-0,29018398124611317;-0,3;0,9
93;10;6;2025-03-19 03:24:00;2025-03-19 03:34:42;10,7;1;Die Weiterbildungsmöglichkeiten sind unzureichend. Es gibt kaum Angebote und wenn, dann meistens auf Kosten der Mitarbeiterinnen und Mitarbeiter. Zudem fehlt eine klare Strategie für die persönliche Entwicklung.;27,0;-0,5;-0,7524;0,43999999999999995;3,1048888888888886;Low Valence/High Arousal;13,0;6,072273787498236;11;1,2290323377619783;False;False;False;3,2;2,5;2,0;3,8;1,5;2,5;2,25;1,0;2,3255813953488373;0;-0,5026921862212985;-0,6;0,4
94;4;3;2024-09-20 09:01:00;2024-09-20 09:15:36;14,6;0;;;;;;;;;;0;0,793051585718144;False;False;False;4,166666666666667;3,8333333333333335;3,75;4,333333333333333;3,625;4,0;3,7777777777777777;3,0;3,7777777777777777;0;;;
95;7;8;2025-04-20 08:40:00;2025-04-20 08:43:18;3,3;1;Die Ausstattung in unserem Großraumbüro ist insgesamt gut, jedoch finde ich es schade, dass die Tische nicht höhenverstellbar sind. Ich sitze oft stundenlang vorm Computer und spüre danach Verspannungen im Nacken.;31,0;-0,3;-0,21120000000000005;-0,6016;2,6295454545454544;Low Valence/Low Arousal;2,0;4,029136843770703;0;0,6496787358520432;False;False;False;2,8333333333333335;2,6666666666666665;2,75;3,1666666666666665;2,75;3,4285714285714284;2,4444444444444446;2,4;2,740740740740741;0;-0,30992439554260615;-0,4;-0,7
96;11;5;2024-10-31 06:17:00;2024-10-31 06:24:48;7,8;0;;;;;;;;;;0;0,9331236661772938;False;False;False;3,1666666666666665;4,333333333333333;4,5;4,666666666666667;4,5;4,285714285714286;3,7777777777777777;4,6;4,185185185185185;0;;;
97;6;14;2026-04-12 06:04:00;2026-04-12 06:17:12;13,2;0;;;;;;;;;;0;1,279986242064427;False;False;False;3,8333333333333335;2,1666666666666665;2,75;3,5;3,875;2,142857142857143;3,2222222222222223;3,4;3,0555555555555554;0;;;
98;5;3;2024-09-05 07:26:00;2024-09-05 07:33:48;7,8;0;;;;;;;;;;0;0,9331236661772939;False;False;False;4,5;3,5;4,25;4,166666666666667;4,25;4,714285714285714;4,333333333333333;3,8;4,185185185185185;0;;;
99;9;14;2026-04-12 10:29:00;2026-04-12 10:33:18;4,3;1;Ich finde es gut, dass wir im Unternehmen eine interne Kommunikationsplattform haben, auf der ich wichtige Informationen finden kann. Allerdings ärgert mich, dass diese Plattform nicht immer auf dem neuesten Stand ist und ich oft erst Tage später von Entscheidungen erfahre, die bereits getroffen wurden. Es wäre wünschenswert, dass hier mehr Wert auf zeitnahe Informationen gelegt wird.;57,0;-0,3;-0,21120000000000005;-0,26;2,783333333333333;Low Valence/Low Arousal;0,0;5,082456171470615;0;0,9748765801940067;False;False;False;4,166666666666667;2,6666666666666665;3,25;3,1666666666666665;4,5;2,857142857142857;2,6666666666666665;3,0;3,259259259259259;0;-0,3190997048939742;-0,4;-0,3
100;11;1;2024-03-21 10:52:00;2024-03-21 11:04:00;12,0;0;;;;;;;;;;0;0,9111469032188405;False;False;False;2,5;3,3333333333333335;3,0;3,1666666666666665;3,25;2,857142857142857;3,2222222222222223;3,2;3,0;0;;;
101;2;8;2025-04-29 08:14:00;2025-04-29 08:23:24;9,4;1;Ich finde es sehr gut, dass wir eine regelmäßige Teamsitzung haben. Hier können alle ihre Ideen und Probleme teilen und es wird gemeinsam nach Lösungen gesucht.;26,0;0,5;0,6192;0,7664;3,347;High Valence/High Arousal;7,0;5,4858071903287655;0;0,7479298240230647;False;False;False;5,0;5,0;4,25;3,6666666666666665;4,0;4,857142857142857;3,5555555555555554;5,0;4,314814814814815;0;0,5204290345353804;0,5;0,7
102;3;3;2024-09-02 03:48:00;2024-09-02 04:13:24;25,4;0;;;;;;;;;;0;0,8072435866861883;False;False;False;4,0;2,6666666666666665;3,75;2,0;3,75;2,857142857142857;3,0;3,0;3,0925925925925926;0;;;
103;5;8;2025-04-18 06:34:00;2025-04-18 06:49:12;15,2;0;;;;;;;;;;0;1,0494416338401944;False;False;False;4,333333333333333;2,3333333333333335;3,0;2,3333333333333335;3,25;2,0;2,5555555555555554;2,4;2,740740740740741;0;;;
104;4;8;2025-04-26 01:06:00;2025-04-26 01:16:48;10,8;0;;;;;;;;;;0;1,003139725151038;False;False;False;1,8333333333333333;3,3333333333333335;3,25;2,5;2,125;2,5714285714285716;3,0;2,4;2,5555555555555554;0;;;
105;3;7;2025-04-12 09:07:00;2025-04-12 09:12:54;5,9;0;;;;;;;;;;0;1,0963378464938565;False;False;False;4,0;2,5;2,25;3,6666666666666665;3,125;3,5714285714285716;2,7777777777777777;2,4;3,074074074074074;0;;;
106;12;7;2025-03-29 04:52:00;2025-03-29 04:54:36;2,6;1;Die Möglichkeit zur Weiterbildung wird bei uns großgeschrieben. Das ist sehr gut und ich bin dankbar dafür.;17,0;0,5;0,6192;-0,40080000000000005;2,716666666666667;High Valence/Low Arousal;14,0;3,6990947060049155;0;0,42337369193050706;True;False;False;5,0;4,666666666666667;4,5;4,833333333333333;4,875;5,0;5,0;5,0;4,833333333333333;0;0,5108445094579498;0,5;-0,5
